species,longitude,latitude
Humpback,-17.641404,66.04053
Humpback,-17.487375,66.06527
Humpback,-17.46778,66.049565
Humpback,-17.47129,66.051205
Humpback,-17.362945,66.052512
Humpback,-17.362924,66.052478
Humpback,-17.611616,66.0403
Humpback,-17.63783,66.042063
Humpback,-17.617947,66.030743
Humpback,-17.652865,66.031155
Humpback,-17.562658,66.034558
Humpback,-17.642232,66.030283
Humpback,-17.535966,66.043896
Humpback,-17.634744,66.029877
Humpback,-17.642144,66.028772
Humpback,-17.597995,66.105699
Humpback,-17.639098,66.116728
Humpback,-17.604487,66.026204
Humpback,-17.63136,66.021358
Humpback,-17.634532,66.016782
Humpback,-17.54914,66.088459
Humpback,-17.61955,66.017505
Humpback,-17.345607,66.045672
Humpback,-17.483827,66.054122
Humpback,-17.471554,66.083153
Humpback,-17.49079,66.061557
Humpback,-17.436724,66.113759
Humpback,-17.362888,66.052491
Humpback,-17.444161,66.049694
Humpback,-17.51548,66.051353
Humpback,-17.520265,66.047455
Humpback,-17.405487,66.042219
Humpback,-17.62176,66.042127
Humpback,-17.655763,66.045828
Humpback,-17.557737,66.036046
Humpback,-17.606631,66.10902
Humpback,-17.387486,66.048831
Humpback,-17.485161,66.064814
Humpback,-17.659091,66.100271
